pol_id,y
366,0.149253731343284
368,0.194630872483221
37,0.0769230769230769
370,0
371,0.263157894736842
372,0.1875
373,0
374,0.0491803278688525
377,0.375
378,0.571428571428571
379,0.032258064516129
38,0.088
380,0.0545454545454545
382,0.21
383,0.05
384,0.133333333333333
387,0.160714285714286
389,0.2
39,0.179487179487179
390,0.0307692307692308
391,0.0806451612903226
393,0.185185185185185
394,0.112820512820513
395,0.4
398,0.333333333333333
4,0
40,0.473684210526316
400,0.0451127819548872
401,0.208333333333333
402,0
403,0.0578947368421053
404,0.363636363636364
405,0.0285714285714286
406,0.0392156862745098
41,0
410,0.5
413,0.16
414,0.114754098360656
415,0.12
416,0
417,0.0892857142857143
418,0.0394736842105263
419,0.20353982300885
421,0.137931034482759
422,0.349056603773585
423,0
432,0.0272727272727273
433,0.0851063829787234
434,0.117647058823529
436,0.0867052023121387
437,0
439,0.0650887573964497
441,0.078125
443,0.354755784061697
445,0
446,0.125
448,0.094017094017094
45,0
450,0.0142857142857143
451,0.274193548387097
453,0.157142857142857
454,0.114035087719298
456,0.0840336134453782
457,0.111111111111111
458,0.110047846889952
46,0
460,0.264705882352941
461,0.037037037037037
462,0.0694444444444444
463,0.125
464,0.116666666666667
467,0.0882352941176471
469,0.170700636942675
470,0.5
471,0.417637271214642
472,0.037037037037037
473,0.156565656565657
474,0.659574468085106
475,0.185886402753873
477,0.0625
48,0.125
481,0.153333333333333
482,0
483,0.5
486,0.314285714285714
487,0.138888888888889
488,0.227272727272727
489,0
491,0.214985590778098
492,0.138888888888889
493,0
494,0.162790697674419
496,0.0864197530864197
498,0
5,0.188405797101449
50,0.0574712643678161
500,0.352941176470588
503,0.205479452054795
504,0.0645161290322581
508,0.0625
509,0.384615384615385
51,0.13715710723192
510,0.051948051948052
512,0.0952380952380952
513,0.0852713178294574
514,0.112359550561798
515,0
516,0.123076923076923
519,0.0833333333333333
52,0.0754716981132075
520,0.264822134387352
521,0.15625
522,0.419753086419753
524,0.0769230769230769
525,0.079646017699115
526,0.321451304901337
527,0.173913043478261
528,0.1
53,0.121212121212121
532,0.284552845528455
533,0.4
535,0.0308370044052863
536,0.09375
538,0.179487179487179
539,0.0731707317073171
54,0
541,0.166666666666667
542,0
543,0.256578947368421
544,0.0285714285714286
545,0.705882352941177
547,0.0416666666666667
548,0.0775862068965517
550,0
552,0.0915032679738562
553,0
554,0.065359477124183
556,0.0140845070422535
559,0.378947368421053
562,0.433526011560694
564,0.0670103092783505
565,0.364485981308411
566,0.0444444444444444
568,0.616515837104072
569,0.0987654320987654
57,0.0725806451612903
570,0.048
571,0.104477611940299
572,0.264516129032258
574,0.187667560321716
575,0.48
578,0.0807453416149068
581,0.446778711484594
582,0.0804597701149425
583,0.15625
584,0.111111111111111
587,0.423857868020305
588,0.108108108108108
589,0.0701107011070111
59,0.0983606557377049
590,0.173913043478261
591,0.15
592,0.099009900990099
593,0.244972577696527
594,0
595,0
596,0.0967741935483871
597,0.111111111111111
598,0.05
599,0.111111111111111
6,0.0632911392405063
600,0.0238095238095238
601,0.0871287128712871
602,0.4
605,0.5
606,0.078125
607,0
609,0.08
610,0.181818181818182
611,0.177966101694915
612,0.107692307692308
613,0.107142857142857
618,0.25
619,0.142857142857143
62,0.154205607476636
621,0.35195530726257
625,0.216216216216216
626,0.0428571428571429
627,0.0934579439252336
631,0.460869565217391
635,0.444444444444444
636,0.0497925311203319
637,0.0784313725490196
638,0.0416666666666667
639,0.225563909774436
64,0.213820078226858
640,0.0507246376811594
641,0.6
642,0.156862745098039
644,0.0983606557377049
645,0.596666666666667
646,0.132118451025057
647,0.0862068965517241
648,0.0178571428571429
650,0.402877697841727
651,0
652,0.1
653,0.155172413793103
655,0
656,0.0449339207048458
657,0
658,0.0921052631578947
659,0
66,0.496688741721854
660,0.208333333333333
661,0.135135135135135
662,0.130857648099027
665,0.1625
666,0.1875
667,0.055045871559633
668,0.0833333333333333
669,0.0895522388059701
67,0.118421052631579
670,0.125
672,0.155339805825243
673,0.185185185185185
674,0.0588235294117647
675,0
676,0.136363636363636
678,0.0592255125284738
682,0.0853080568720379
684,0.08
686,0.125
687,0.0540540540540541
688,0
690,0.1
692,0.482029598308668
693,0.137931034482759
694,0.5
696,0.148936170212766
698,0.0645161290322581
7,0.153225806451613
700,0
701,0.4375
703,0.0490196078431373
704,0.0408805031446541
706,0.134375
707,0.202380952380952
709,0.0645161290322581
711,0.0690909090909091
712,0.25
713,0.145161290322581
714,0.0887573964497041
715,0.0357142857142857
717,0.222222222222222
72,0
721,0.333333333333333
722,0.181818181818182
728,0.222222222222222
731,0.0769230769230769
734,0.382190029825309
735,0
737,0.494750656167979
739,0.136363636363636
74,0.132743362831858
740,0.222222222222222
741,0.0465116279069767
743,0.0699588477366255
744,0.185185185185185
746,0.103448275862069
747,0.266666666666667
748,0.230769230769231
749,0.0909090909090909
751,0.0909090909090909
766,0.0833333333333333
769,0.224489795918367
77,0.241935483870968
773,0.200514138817481
775,0
776,0.142857142857143
777,0.0420168067226891
778,0.0416666666666667
779,0
78,0.329113924050633
780,0.0606060606060606
781,0
785,0.111111111111111
786,0.2
787,0.366666666666667
788,0.0488888888888889
8,0.0833333333333333
80,0.2
800,0.0454545454545455
802,0.75
804,0.506887052341598
81,0.2
82,0.0862068965517241
83,0.12280701754386
832,0.357142857142857
85,0.0555555555555556
854,0.158536585365854
867,0.0823529411764706
869,0.0718562874251497
871,0.0238095238095238
872,0.0949720670391061
876,0.06
88,0.152542372881356
89,0.168831168831169
90,0.0681818181818182
92,0.0789473684210526
93,0.0470914127423823
94,1
95,0.0640569395017794
96,0.694618272841051
98,0.5
99,0.0833333333333333
NULL,0.199707602339181
